-0.150238419	68.59981019
0.659352947	165.7735879
2.545202029	399.8714548
3.028654693	594.1732939
5.802752122	744.4122517
8.024332221	859.3049002
11.09770987	974.231836
14.74854487	1067.104473
18.40513526	1146.730816
21.49002368	1235.165163
21.5149637	1177.764555
21.54565911	1107.117653
21.27899276	1067.367342
19.6041746	1001.067296
17.1082543	864.0860619
14.89051113	740.3625506
12.95670047	616.6504683
10.44926939	506.161822
9.355745509	408.9766153
6.83488519	329.3959887
4.879971442	254.2536517
3.790284485	148.2375821
2.130814031	46.61408584
1.618584423	-81.45628246
0.530815929	-191.8877834
0.573022114	-289.0272738
-0.238487715	-381.7856201
-0.764146564	-478.9479687
-2.979971274	-607.0869115
-3.778051862	-730.7532775
-5.429848464	-850.0384993
-7.095074306	-938.4157014
-9.335839035	-1009.154036
-12.98667403	-1102.026673
-14.66341065	-1163.911287
-17.19770021	-1212.583894
-18.87251837	-1278.883939
-20.84661675	-1309.871962
-21.42023717	-1296.648526
-20.88306754	-1225.978766
-18.93390918	-1137.590135
-15.58235441	-1009.405476
-13.35693738	-903.3436899
-11.42120826	-784.047039
-10.04375186	-686.8504032
-7.829845617	-554.2960291
-5.614020907	-426.1570863
-3.958387379	-315.7027273
-2.864863497	-218.5175205
-2.043761353	-147.8363312
-1.78860578	-81.59343132
0.160552579	6.795199877
1.163908703	311.5056817
2.785009898	501.4378057
5.259827106	686.9887855
8.32936783	810.7465841
10.55286639	921.2238013
14.47612313	1040.600456
17.84302561	1133.461664
21.78163005	1217.514867
26.30920262	1253.021183
30.55284267	1288.51607
32.81087356	1319.515523
35.09192601	1297.529798
34.53940868	1262.183489
33.720225	1187.086868
33.72406193	1178.256005
32.35619784	1058.982213
30.68905354	975.020442
28.16627476	899.8552468
25.37682962	784.9397401
23.70776686	705.3934007
21.48234983	599.3316149
20.09530112	524.212136
18.71208933	440.2617943
16.20657671	325.3577167
13.97732276	228.1267936
11.17252993	148.534738
8.3619817	82.1889765
6.105869268	46.77409285
6.105869268	46.77409285
3.283810265	6.920919667
1.023860908	-19.66310122
-0.367024733	-85.95171735
-0.902275896	-161.036909
-1.727214966	-222.8872356
-2.548317109	-293.568425
-2.515703239	-368.6307586
-2.448557036	-523.170857
-4.109945953	-620.3789219
-5.773253332	-713.1715554
-7.98140419	-858.9722237
-10.20490275	-969.4494409
-13.57180523	-1062.310649
-16.65285673	-1159.575859
-20.87923062	-1234.809629
-25.67346954	-1310.066256
-29.06147511	-1354.357719
-31.32142447	-1380.94174
-33.30511516	-1389.852606
-34.18377119	-1328.070854
-33.35115827	-1283.882253
-32.51662689	-1244.109083
-31.68017704	-1208.751345
-30.56938699	-1151.305021
-27.4979278	-1031.962654
-26.41207777	-917.1157214
-23.35404783	-766.8653345
-20.84853521	-651.9612569
-19.74733748	-572.4377756
-15.54782207	-435.3879666
-13.88835162	-333.7644703
-12.22120731	-249.8026996
-11.11425419	-183.5255125
-8.589556946	-112.7757487
-7.210182084	-19.9945443
-5.516179297	2.151187057
-2.438964721	108.2472601
1.497721257	196.7158948
6.265101693	333.7885619
9.029606808	506.1046767
12.36965081	660.781924
16.28907062	788.9894412
19.91688406	934.8472548
22.1518934	1018.831884
26.6621998	1094.077082
31.45068333	1182.580004
35.68089414	1248.982911
39.35666916	1284.45494
42.74851166	1319.91554
44.72644696	1342.072701
45.58591836	1324.445262
45.60893992	1271.460086
45.0660149	1214.036619
44.7916747	1191.948033
44.79743009	1178.701739
42.30726518	1028.474211
39.24923523	878.2238237
37.86410498	798.6889134
34.22669922	674.9082567
31.98209757	613.0007847
30.31687173	524.6235826
29.49193266	462.773256
28.386898	392.0806375
27.27418948	339.0497446
23.90536854	250.6039681
21.09865724	175.4273438
17.434393	113.4627265
13.20610065	42.64438826
8.408024811	-23.78137674
5.018100774	-63.65740806
4.452154203	-68.09569759
3.609948967	-90.20714173
1.917864643	-116.7683045
-0.886928193	-196.3603601
-1.999636705	-249.391253
-4.518578561	-333.387311
-7.027928103	-439.4605259
-8.123370449	-532.2303012
-10.92432636	-620.6532196
-14.28739191	-722.3452904
-15.39434504	-788.6224774
-17.34542186	-872.5956772
-18.17227939	-930.0305725
-20.40728873	-1014.015201
-22.36795787	-1075.911244
-25.46052015	-1146.683866
-27.70704027	-1204.175907
-30.2374929	-1261.679376
-32.21159128	-1292.6674
-34.74971776	-1332.509144
-37.57177677	-1372.362317
-39.55163053	-1390.104046
-42.38520031	-1403.464631
-43.52093038	-1403.510347
-43.81253675	-1385.860051
-42.69407285	-1346.075452
-41.85954146	-1306.302282
-41.02501008	-1266.529113
-40.77752836	-1182.624487
-38.54251902	-1098.639858
-36.58952373	-1019.08209
-35.20439348	-939.5471795
-32.6969624	-829.0585333
-30.46195307	-745.0739044
-28.24996528	-608.1040989
-26.30848077	-502.0537421
-25.48737863	-431.3725528
-23.8317451	-320.9181937
-21.88642367	-223.6986997
-18.81880141	-95.52546978
-16.2921857	-29.19113736
-10.65382308	63.76150315
-8.132962764	143.3421297
-7.570853119	156.611282
-0.510909454	245.2056365
5.935126066	439.7474861
13.2502253	594.5847404
16.61137239	700.6922425
24.19697491	886.4489456
26.45116888	926.2792607
37.72597565	1116.599973
43.37968597	1174.229163
45.90246475	1249.394358
48.44442816	1280.405239
51.26648717	1320.258412
56.08182918	1346.945295
62.02139048	1400.170482
63.71731173	1417.900782
66.55663689	1418.015073
68.25831353	1422.499078
69.96574556	1413.73679
69.98876712	1360.751613
66.92690024	1219.332089
64.14512896	1086.754857
64.18733515	989.6153666
63.09956665	879.1838657
58.62571105	720.0454707
56.11444305	618.3876872
49.6799183	397.3532493
45.47464751	273.5497344
41.83532329	154.1845091
37.91014809	39.22328611
33.69144806	-53.67220904
31.726942	-106.7373892
31.16483235	-120.0065415
26.64109671	-164.3437205
24.09337791	-182.1083076
20.41376597	-208.7494739
14.74470794	-231.0552122
14.46269389	-235.4820727
9.935121321	-270.9883889
5.691481271	-306.4832761
1.163908703	-341.9895923
-2.214504556	-408.3582119
-4.743038727	-470.277113
-6.713300179	-510.0959989
-12.36892896	-563.309757
-15.18139565	-625.2400871
-18.27395793	-696.0127091
-20.50896727	-779.9973379
-23.03558298	-846.3316704
-26.41399624	-912.70029
-28.93485656	-992.2809166
-32.57993616	-1098.399848
-37.37225662	-1178.071907
-42.17225093	-1240.08224
-44.99622839	-1275.519982
-49.7962227	-1337.530316
-53.18422827	-1381.821779
-55.1660005	-1395.148076
-57.43362371	-1404.070372
-61.11707258	-1421.880675
-65.07869858	-1452.948702
-65.36263109	-1452.960131
-66.51754579	-1408.851533
-66.53864888	-1360.281788
-65.72713905	-1267.523442
-63.77222531	-1192.381105
-62.94536777	-1134.946209
-61.86911006	-998.0221203
-60.20196575	-914.0603495
-59.10076802	-834.5368683
-57.15736505	-732.901943
-54.36024606	-635.6481618
-53.80389181	-609.1327153
-50.4331524	-525.1023702
-47.90461823	-463.1834691
-46.50222181	-423.3874413
-43.98711688	-330.5605206
-42.03412159	-251.0027521
-40.06769707	-202.3530034
-37.55259214	-109.5260827
-35.0221395	-52.02261302
-30.80535793	45.28831352
-27.98905432	98.38778086
-26.29697	124.9489436
-22.62119498	160.4209726
-21.48930184	169.2975517
-11.00873873	227.1210353
-7.902747209	266.9856376
-3.943039676	302.4690957
0.573022114	364.4680002
3.959109225	413.1748943
12.45022625	475.3338058
14.42240617	510.7372604
17.5226423	563.8481568
20.33319052	630.1939183
24.00512861	674.4968101
33.60895415	789.6866145
35.56194944	869.244383
39.22429521	935.6244317
43.45642449	997.6119071
48.52884053	1086.126258
51.07080394	1117.137139
56.1528123	1183.574334
61.24249452	1232.349802
64.06647198	1267.787544
68.30819357	1307.697862
77.08132465	1374.283634
79.62520653	1400.879084
82.73503497	1431.912824
90.10385117	1463.117999
94.35324661	1485.366592
94.66020068	1432.392845
94.40888204	1357.319082
94.43190359	1304.333906
91.12639192	1070.178893
87.77291868	946.4096657
83.29714462	791.6867021
80.78203969	698.8597814
77.70674357	588.348277
72.92977082	473.3527667
67.59644381	331.84181
65.92546258	256.7109021
63.96479345	194.8148592
62.28613836	137.3456768
58.91923588	44.48446881
54.69669892	-39.58016358
50.46456965	-101.567639
44.81277779	-163.6122599
40.29096062	-212.3648703
36.90103658	-252.2409016
32.08761303	-283.3432155
27.55236661	-301.1878062
23.58498523	-319.0095387
17.06796658	-350.1804271
16.78595252	-354.6072875
12.8204896	-376.8444515
9.701068841	-385.801034
6.869417523	-403.5770503
3.189805581	-430.2182165
1.507313572	-478.8565362
-2.442801647	-536.4171512
-8.940635666	-611.7423534
-12.89842474	-651.6412428
-14.03031788	-660.5178219
-18.55789045	-696.0241381
-22.22982854	-740.3270299
-25.89984816	-789.0453531
-29.0000843	-842.1562495
-32.38617141	-890.8631436
-34.0744188	-926.2551691
-41.97464924	-1041.376399
-47.34634551	-1094.578728
-50.73818801	-1130.039328
-53.00005583	-1152.207918
-55.82019637	-1196.476522
-60.05999949	-1240.802272
-65.70603596	-1316.093187
-68.24991784	-1342.688637
-79.29450905	-1409.365842
-84.1079326	-1440.468155
-86.65756986	-1453.817311
-87.79329993	-1453.863028
-88.36308343	-1449.470454
-88.67579289	-1383.250413
-88.14821558	-1290.503495
-87.04509938	-1215.395446
-86.51176668	-1135.894822
-85.41248741	-1051.95591
-84.85613315	-1025.440463
-81.77891858	-919.3443904
-80.38803294	-853.0557742
-79.00290268	-773.520864
-78.17220823	-724.9168315
-76.22496833	-632.1127689
-73.42784934	-534.8589877
-70.06862072	-424.3360542
-68.39188409	-362.4514404
-61.0902141	-176.7061664
-57.14777273	-101.4838259
-53.19957598	-39.50777946
-47.2638516	22.54827044
-42.46385729	84.55860404
-40.20007101	102.3117622
-28.31902995	204.346705
-23.24085851	279.6147619
-19.00105539	323.9405118
-14.47923821	372.6931222
-4.012104342	461.4246255
4.187406316	541.2338335
