-0.066786103047896	0.004275961884616208
0.07879996276067658	8.999921289302847
0.1791680705301033	16.432032157709784
0.4642484579100312	25.88709665688299
0.5831367924528337	33.43943019789813
1.1125315143136092	41.87182152578066
1.7852299528301927	49.274168766517136
2.0256485849056673	54.98872610779918
2.617154743186589	61.553530821707355
3.536851415094347	67.37101284493886
4.565723697703042	72.71375720473611
5.425854952830193	80.24050482258338
6.490566037735853	84.577334675189
7.589622641509436	87.94252427631986
8.68867924528302	90.58500361071846
9.78773584905661	93.1245582631676
10.886792452830193	95.55223826132382
11.985849056603776	99.07628987155061
12.727712264150952	103.96744975723679
13.840507075471699	109.36875806649867
14.939563679245282	109.9728811996804
16.038620283018865	110.08475585397332
17.137676886792455	110.15188064654907
18.23673349056604	110.21900543912481
19.33579009433962	110.17425557740765
20.434846698113205	110.08475585397332
21.533903301886788	110.02881852682685
22.63295990566038	109.88338147624607
23.732016509433954	109.88338147624607
24.831073113207545	109.88338147624607
25.930129716981135	109.88338147624607
26.994840801886788	110.07431421957264
